id,muni_nombre,sede_nombre,direccion,email,naju_nombre,grse_nombre,serv_nombre,latitude,longitude
4833,BARRANQUILLA,IPS FUNCOLS S.A.S.,CARRERA 38 No.53B-52,ssfundasub@hotmail.com,Privada,Apoyo Diagnóstico y Complementación Terapéutica,TERAPIA OCUPACIONAL,10.9778922,-74.7816509
4834,BARRANQUILLA,IPS FUNCOLS S.A.S.,CARRERA 38 No.53B-52,ssfundasub@hotmail.com,Privada,Apoyo Diagnóstico y Complementación Terapéutica,FISIOTERAPIA,10.9778922,-74.7816509
4835,BARRANQUILLA,IPS FUNCOLS S.A.S.,CARRERA 38 No.53B-52,ssfundasub@hotmail.com,Privada,Apoyo Diagnóstico y Complementación Terapéutica,FONOAUDIOLOGÍA Y/O TERAPIA DEL LENGUAJE,10.9778922,-74.7816509
4836,BARRANQUILLA,IPS FUNCOLS S.A.S.,CARRERA 38 No.53B-52,ssfundasub@hotmail.com,Privada,Consulta Externa,CIRUGÍA CARDIOVASCULAR,10.9778922,-74.7816509
4837,BARRANQUILLA,IPS FUNCOLS S.A.S.,CARRERA 38 No.53B-52,ssfundasub@hotmail.com,Privada,Consulta Externa,CIRUGÍA GENERAL,10.9778922,-74.7816509
4838,BARRANQUILLA,IPS FUNCOLS S.A.S.,CARRERA 38 No.53B-52,ssfundasub@hotmail.com,Privada,Consulta Externa,DERMATOLOGÍA,10.9778922,-74.7816509
4839,BARRANQUILLA,IPS FUNCOLS S.A.S.,CARRERA 38 No.53B-52,ssfundasub@hotmail.com,Privada,Consulta Externa,ENDOCRINOLOGÍA,10.9778922,-74.7816509
4840,BARRANQUILLA,IPS FUNCOLS S.A.S.,CARRERA 38 No.53B-52,ssfundasub@hotmail.com,Privada,Consulta Externa,GASTROENTEROLOGÍA,10.9778922,-74.7816509
4841,BARRANQUILLA,IPS FUNCOLS S.A.S.,CARRERA 38 No.53B-52,ssfundasub@hotmail.com,Privada,Consulta Externa,GINECOBSTETRICIA,10.9778922,-74.7816509
4842,BARRANQUILLA,IPS FUNCOLS S.A.S.,CARRERA 38 No.53B-52,ssfundasub@hotmail.com,Privada,Consulta Externa,MEDICINA FÍSICA Y REHABILITACIÓN,10.9778922,-74.7816509
4843,BARRANQUILLA,IPS FUNCOLS S.A.S.,CARRERA 38 No.53B-52,ssfundasub@hotmail.com,Privada,Consulta Externa,MEDICINA GENERAL,10.9778922,-74.7816509
4844,BARRANQUILLA,IPS FUNCOLS S.A.S.,CARRERA 38 No.53B-52,ssfundasub@hotmail.com,Privada,Consulta Externa,MEDICINA INTERNA,10.9778922,-74.7816509
4845,BARRANQUILLA,IPS FUNCOLS S.A.S.,CARRERA 38 No.53B-52,ssfundasub@hotmail.com,Privada,Consulta Externa,NEUROLOGÍA,10.9778922,-74.7816509
4846,BARRANQUILLA,IPS FUNCOLS S.A.S.,CARRERA 38 No.53B-52,ssfundasub@hotmail.com,Privada,Consulta Externa,NUTRICIÓN Y DIETÉTICA,10.9778922,-74.7816509
4847,BARRANQUILLA,IPS FUNCOLS S.A.S.,CARRERA 38 No.53B-52,ssfundasub@hotmail.com,Privada,Consulta Externa,OPTOMETRÍA,10.9778922,-74.7816509
4848,BARRANQUILLA,IPS FUNCOLS S.A.S.,CARRERA 38 No.53B-52,ssfundasub@hotmail.com,Privada,Consulta Externa,ORTOPEDIA Y/O TRAUMATOLOGÍA,10.9778922,-74.7816509
4849,BARRANQUILLA,IPS FUNCOLS S.A.S.,CARRERA 38 No.53B-52,ssfundasub@hotmail.com,Privada,Consulta Externa,OTORRINOLARINGOLOGÍA,10.9778922,-74.7816509
4850,BARRANQUILLA,IPS FUNCOLS S.A.S.,CARRERA 38 No.53B-52,ssfundasub@hotmail.com,Privada,Consulta Externa,PEDIATRÍA,10.9778922,-74.7816509
4851,BARRANQUILLA,IPS FUNCOLS S.A.S.,CARRERA 38 No.53B-52,ssfundasub@hotmail.com,Privada,Consulta Externa,PSICOLOGÍA,10.9778922,-74.7816509
4852,BARRANQUILLA,IPS FUNCOLS S.A.S.,CARRERA 38 No.53B-52,ssfundasub@hotmail.com,Privada,Consulta Externa,PSIQUIATRÍA,10.9778922,-74.7816509
4853,BARRANQUILLA,IPS FUNCOLS S.A.S.,CARRERA 38 No.53B-52,ssfundasub@hotmail.com,Privada,Consulta Externa,REUMATOLOGÍA,10.9778922,-74.7816509
4854,BARRANQUILLA,IPS FUNCOLS S.A.S.,CARRERA 38 No.53B-52,ssfundasub@hotmail.com,Privada,Consulta Externa,UROLOGÍA,10.9778922,-74.7816509
4855,BARRANQUILLA,IPS FUNCOLS S.A.S.,CARRERA 38 No.53B-52,ssfundasub@hotmail.com,Privada,Consulta Externa,OTRAS CONSULTAS DE ESPECIALIDAD,10.9778922,-74.7816509
4856,BARRANQUILLA,IPS FUNCOLS S.A.S.,CARRERA 38 No.53B-52,ssfundasub@hotmail.com,Privada,Consulta Externa,MEDICINAS ALTERNATIVAS - HOMEOPATÍA,10.9778922,-74.7816509
4857,BARRANQUILLA,IPS FUNCOLS S.A.S.,CARRERA 38 No.53B-52,ssfundasub@hotmail.com,Privada,Consulta Externa,MEDICINAS ALTERNATIVAS - NATUROPATÍA,10.942837,-74.7875354
4858,BARRANQUILLA,IPS FUNCOLS S.A.S.,CARRERA 38 No.53B-52,ssfundasub@hotmail.com,Privada,Consulta Externa,MEDICINA DEL TRABAJO Y MEDICINA LABORAL,10.942837,-74.7875354
4859,BARRANQUILLA,IPS FUNCOLS SAS SEDE 2,Cra 6B N. 33B58,funcolsips@gmail.com,Privada,Consulta Externa,ANESTESIA,10.942837,-74.7875354
4860,BARRANQUILLA,IPS FUNCOLS SAS SEDE 2,Cra 6B N. 33B58,funcolsips@gmail.com,Privada,Consulta Externa,CIRUGÍA GENERAL,10.942837,-74.7875354
4861,BARRANQUILLA,IPS FUNCOLS SAS SEDE 2,Cra 6B N. 33B58,funcolsips@gmail.com,Privada,Consulta Externa,DERMATOLOGÍA,10.942837,-74.7875354
4862,BARRANQUILLA,IPS FUNCOLS SAS SEDE 2,Cra 6B N. 33B58,funcolsips@gmail.com,Privada,Consulta Externa,ENFERMERÍA,10.942837,-74.7875354
4863,BARRANQUILLA,IPS FUNCOLS SAS SEDE 2,Cra 6B N. 33B58,funcolsips@gmail.com,Privada,Consulta Externa,GASTROENTEROLOGÍA,10.942837,-74.7875354
4864,BARRANQUILLA,IPS FUNCOLS SAS SEDE 2,Cra 6B N. 33B58,funcolsips@gmail.com,Privada,Consulta Externa,GINECOBSTETRICIA,10.942837,-74.7875354
4865,BARRANQUILLA,IPS FUNCOLS SAS SEDE 2,Cra 6B N. 33B58,funcolsips@gmail.com,Privada,Consulta Externa,MEDICINA FÍSICA Y REHABILITACIÓN,10.942837,-74.7875354
4866,BARRANQUILLA,IPS FUNCOLS SAS SEDE 2,Cra 6B N. 33B58,funcolsips@gmail.com,Privada,Consulta Externa,MEDICINA GENERAL,10.942837,-74.7875354
4867,BARRANQUILLA,IPS FUNCOLS SAS SEDE 2,Cra 6B N. 33B58,funcolsips@gmail.com,Privada,Consulta Externa,MEDICINA INTERNA,10.942837,-74.7875354
4868,BARRANQUILLA,IPS FUNCOLS SAS SEDE 2,Cra 6B N. 33B58,funcolsips@gmail.com,Privada,Consulta Externa,NEUROLOGÍA,10.942837,-74.7875354
4869,BARRANQUILLA,IPS FUNCOLS SAS SEDE 2,Cra 6B N. 33B58,funcolsips@gmail.com,Privada,Consulta Externa,NUTRICIÓN Y DIETÉTICA,10.942837,-74.7875354
4870,BARRANQUILLA,IPS FUNCOLS SAS SEDE 2,Cra 6B N. 33B58,funcolsips@gmail.com,Privada,Consulta Externa,ORTOPEDIA Y/O TRAUMATOLOGÍA,10.942837,-74.7875354
4871,BARRANQUILLA,IPS FUNCOLS SAS SEDE 2,Cra 6B N. 33B58,funcolsips@gmail.com,Privada,Consulta Externa,PEDIATRÍA,10.942837,-74.7875354
4872,BARRANQUILLA,IPS FUNCOLS SAS SEDE 2,Cra 6B N. 33B58,funcolsips@gmail.com,Privada,Consulta Externa,PSICOLOGÍA,10.942837,-74.7875354
4873,BARRANQUILLA,IPS FUNCOLS SAS SEDE 2,Cra 6B N. 33B58,funcolsips@gmail.com,Privada,Consulta Externa,PSIQUIATRÍA,10.942837,-74.7875354
4874,BARRANQUILLA,IPS FUNCOLS SAS SEDE 2,Cra 6B N. 33B58,funcolsips@gmail.com,Privada,Consulta Externa,REUMATOLOGÍA,10.942837,-74.7875354
4875,BARRANQUILLA,IPS FUNCOLS SAS SEDE 2,Cra 6B N. 33B58,funcolsips@gmail.com,Privada,Consulta Externa,OTRAS CONSULTAS DE ESPECIALIDAD,10.942837,-74.7875354
4876,BARRANQUILLA,IPS FUNCOLS SAS SEDE 2,Cra 6B N. 33B58,funcolsips@gmail.com,Privada,Internación,HOSPITALIZACIÓN ADULTOS,10.9778922,-74.7816509
4877,BARRANQUILLA,IPS FUNCOLS SAS SEDE 2,Cra 6B N. 33B58,funcolsips@gmail.com,Privada,Internación,HOSPITALIZACIÓN PEDIÁTRICA,10.942837,-74.7875354
4878,BARRANQUILLA,IPS FUNCOLS S.A.S.,CARRERA 38 No.53B-52,ssfundasub@hotmail.com,Privada,Otros Servicios,ATENCIÓN A CONSUMIDOR DE SUSTANCIAS PSICOACTIVAS,10.942837,-74.7875354
4879,BARRANQUILLA,IPS FUNCOLS SAS SEDE 2,Cra 6B N. 33B58,funcolsips@gmail.com,Privada,Otros Servicios,ATENCIÓN A CONSUMIDOR DE SUSTANCIAS PSICOACTIVAS,10.942837,-74.7875354
4880,BARRANQUILLA,IPS FUNCOLS SAS SEDE 2,Cra 6B N. 33B58,funcolsips@gmail.com,Privada,Quirúrgicos,CIRUGÍA GENERAL,11.0001607,-74.814504
4881,BARRANQUILLA,IPS FUNCOLS SAS SEDE 2,Cra 6B N. 33B58,funcolsips@gmail.com,Privada,Quirúrgicos,CIRUGÍA ORTOPÉDICA,11.0045434,-74.82523929999999
4882,BARRANQUILLA,NORMAN BLANCO PORTILLO,CARRERA 47 No. 80 - 81  Piso 3  Consultorio 2,normanblancop@hotmail.com,Privada,Consulta Externa,CIRUGÍA PLÁSTICA Y ESTÉTICA,11.0053663,-74.81994730000001
4883,BARRANQUILLA,NORMAN BLANCO PORTILLO,CALLE 91 No 46 - 55,sycamorespa@gmail.com,Privada,Consulta Externa,CIRUGÍA PLÁSTICA Y ESTÉTICA,11.0009368,-74.798402
4884,BARRANQUILLA,JUANA MARIA LONDOÑO RUIZ,CALLE 85 NO 50-37 PISO 9 TORRE MEDICA DEL MAR CONSULTORIO 10,juanitalond@hotmail.com,Privada,Consulta Externa,OFTALMOLOGÍA,10.9985308,-74.7947569
4885,BARRANQUILLA,SALUBRISTAS OCUPACIONALES UNIDOS S.A.S,CARRERA 58 No.70-129 CONS 205,amercado@salubristasocupacionalesunidos.com.co,Privada,Consulta Externa,MEDICINA DEL TRABAJO Y MEDICINA LABORAL,11.0020231,-74.8152691
4886,BARRANQUILLA,JOHANNA PAHOLA TATIS TEJEDA,CARRERA 59 NÚMERO 66-86,biogenetic2012@hotmail.com,Privada,Apoyo Diagnóstico y Complementación Terapéutica,TOMA DE MUESTRAS DE LABORATORIO CLÍNICO,11.0020231,-74.8152691
4887,BARRANQUILLA,LAFAM CENTRO OFTALMOLOGICO,carrera 49 C No 80-238,harold.rivera@lafam.com.co,Privada,Consulta Externa,OFTALMOLOGÍA,10.988829,-74.81239219999999
4888,BARRANQUILLA,LAFAM CENTRO OFTALMOLOGICO,carrera 49 C No 80-238,harold.rivera@lafam.com.co,Privada,Consulta Externa,OPTOMETRÍA,11.0131404,-74.8276712
4889,BARRANQUILLA,LAFAM OPTICAS outlet,CC. ÚNICO BARRANQUILLA LOCAL 122 - CALLE 74 # 38D-113,harold.rivera@lafam.com.co,Privada,Consulta Externa,OPTOMETRÍA,10.9896674,-74.7885928
4890,BARRANQUILLA,LAFAM OPTICAS,CTRO. C. BUENA VISTA CALLE 98 CRA. 53 1er. PISO Loc.3,harold.rivera@lafam.com.co,Privada,Consulta Externa,OPTOMETRÍA,11.0082897,-74.8218255
4891,BARRANQUILLA,LAFAM OPTICAS,Cll 53 # 46 - 192 Centro Comercial Portal del Prado local 152 - 153,harold.rivera@lafam.com.co,Privada,Consulta Externa,OPTOMETRÍA,11.0155028,-74.8280083
4892,BARRANQUILLA,LAFAM OPTICAS,Carrera 51b-87 #50 Centro Comercial Viva Barranquilla Local 206,harold.rivera@lafam.com.co,Privada,Consulta Externa,OPTOMETRÍA,11.0043563,-74.8065955
4893,BARRANQUILLA,Lafam,carrera 55No 99-52 C.C Mallplaza Local A20549,harold.rivera@lafam.com.co,Privada,Consulta Externa,OPTOMETRÍA,11.0041072,-74.80698129999999
4894,BARRANQUILLA,Lafam,calle 78 No 53-70 Villa Country LC 106,harold.rivera@lafam.com.co,Privada,Consulta Externa,OPTOMETRÍA,11.0041072,-74.80698129999999
4895,BARRANQUILLA,Helpharma Barranquilla,Calle 86 No.47-131 LC 101 - Mall San Vicente,notificaciones@helpharma.com,Privada,Apoyo Diagnóstico y Complementación Terapéutica,SERVICIO FARMACÉUTICO,11.0041072,-74.80698129999999
4896,BARRANQUILLA,Helpharma Barranquilla,Calle 86 No.47-131 LC 101 - Mall San Vicente,notificaciones@helpharma.com,Privada,Consulta Externa,ENFERMERÍA,11.0005154,-74.8126364
4897,BARRANQUILLA,Helpharma Barranquilla,Calle 86 No.47-131 LC 101 - Mall San Vicente,notificaciones@helpharma.com,Privada,Consulta Externa,MEDICINA GENERAL,11.0005154,-74.8126364
4898,BARRANQUILLA,CENTRO ESPECIALIZADO DEL SUEÑO S.A.S,CALLE 80 49C 15 CONS 406,cedsbarranquilla@gmail.com,Privada,Consulta Externa,MEDICINA FÍSICA Y REHABILITACIÓN,10.9976825,-74.80759950000001
4899,BARRANQUILLA,CENTRO ESPECIALIZADO DEL SUEÑO S.A.S,CALLE 80 49C 15 CONS 406,cedsbarranquilla@gmail.com,Privada,Consulta Externa,OTRAS CONSULTAS DE ESPECIALIDAD,10.9976825,-74.80759950000001
4900,BARRANQUILLA,ORTO VITAL S.A.S.,CARRERA 48 # 74 - 126,ortovitalsas@hotmail.com,Privada,Apoyo Diagnóstico y Complementación Terapéutica,FISIOTERAPIA,10.9976825,-74.80759950000001
4901,BARRANQUILLA,ORTO VITAL S.A.S.,CARRERA 48 # 74 - 126,ortovitalsas@hotmail.com,Privada,Consulta Externa,MEDICINA FÍSICA Y REHABILITACIÓN,10.9976825,-74.80759950000001
4902,BARRANQUILLA,ORTO VITAL S.A.S.,CARRERA 48 # 74 - 126,ortovitalsas@hotmail.com,Privada,Consulta Externa,ORTOPEDIA Y/O TRAUMATOLOGÍA,10.9976825,-74.80759950000001
4903,BARRANQUILLA,ORTO VITAL S.A.S.,CARRERA 48 # 74 - 126,ortovitalsas@hotmail.com,Privada,Consulta Externa,CIRUGÍA DE MANO,10.9947106,-74.7947682
4904,BARRANQUILLA,ORTO VITAL S.A.S.,CARRERA 48 # 74 - 126,ortovitalsas@hotmail.com,Privada,Consulta Externa,ORTOPEDIA PEDIÁTRICA,10.9947106,-74.7947682
4905,BARRANQUILLA,ORTO VITAL INTEGRAL CIRUGIAS,CRA 53 N 59 - 236,CALIDAD@ORTOVITALSAS.COM,Privada,Quirúrgicos,CIRUGÍA ORTOPÉDICA,10.9947106,-74.7947682
4906,BARRANQUILLA,ORTO VITAL INTEGRAL CIRUGIAS,CRA 53 N 59 - 236,CALIDAD@ORTOVITALSAS.COM,Privada,Quirúrgicos,CIRUGÍA PEDIÁTRICA,11.0017395,-74.8219563
4907,BARRANQUILLA,ORTO VITAL INTEGRAL CIRUGIAS,CRA 53 N 59 - 236,CALIDAD@ORTOVITALSAS.COM,Privada,Quirúrgicos,CIRUGÍA DE LA MANO,11.0017395,-74.8219563
4908,BARRANQUILLA,MOKANA CENTRO DE NUTRICION Y ESTETICA INTEGRAL SAS,CARRERA 45 NO 85-64,ADMON@MOKANANUTRICION.COM,Privada,Consulta Externa,MEDICINA GENERAL,11.0017395,-74.8219563
4909,BARRANQUILLA,MOKANA CENTRO DE NUTRICION Y ESTETICA INTEGRAL SAS,CARRERA 45 NO 85-64,ADMON@MOKANANUTRICION.COM,Privada,Consulta Externa,NUTRICIÓN Y DIETÉTICA,10.9889685,-74.8088456
4910,BARRANQUILLA,MOKANA CENTRO DE NUTRICION Y ESTETICA INTEGRAL SAS,CARRERA 45 NO 85-64,ADMON@MOKANANUTRICION.COM,Privada,Consulta Externa,PSICOLOGÍA,10.9889685,-74.8088456
4911,BARRANQUILLA,reinaldo andres marchena zapata,calle72#39-222,reinaldomarchena1011@hotmail.com,Privada,Consulta Externa,ODONTOLOGÍA GENERAL,11.0059175,-74.8119583
4912,BARRANQUILLA,reinaldo andres marchena zapata,calle72#39-222,reinaldomarchena1011@hotmail.com,Privada,Consulta Externa,REHABILITACIÓN ORAL,11.0059175,-74.8119583
4913,BARRANQUILLA,DENTA CLINICA ODONTOLOGICA ESPECIALIZADA S.A.S.,CRA. 53 No. 80-284 local 13,denta.clinicaodontologica@hotmail.com,Privada,Consulta Externa,ENDODONCIA,11.0059175,-74.8119583
4914,BARRANQUILLA,DENTA CLINICA ODONTOLOGICA ESPECIALIZADA S.A.S.,CRA. 53 No. 80-284 local 13,denta.clinicaodontologica@hotmail.com,Privada,Consulta Externa,ODONTOLOGÍA GENERAL,11.0059175,-74.8119583
4915,BARRANQUILLA,DENTA CLINICA ODONTOLOGICA ESPECIALIZADA S.A.S.,CRA. 53 No. 80-284 local 13,denta.clinicaodontologica@hotmail.com,Privada,Consulta Externa,ORTODONCIA,11.0059175,-74.8119583
4916,BARRANQUILLA,DENTA CLINICA ODONTOLOGICA ESPECIALIZADA S.A.S.,CRA. 53 No. 80-284 local 13,denta.clinicaodontologica@hotmail.com,Privada,Consulta Externa,PERIODONCIA,11.0059175,-74.8119583
4917,BARRANQUILLA,DENTA CLINICA ODONTOLOGICA ESPECIALIZADA S.A.S.,CRA. 53 No. 80-284 local 13,denta.clinicaodontologica@hotmail.com,Privada,Consulta Externa,REHABILITACIÓN ORAL,11.0059175,-74.8119583
4918,BARRANQUILLA,DENTA CLINICA ODONTOLOGICA ESPECIALIZADA S.A.S.,CRA. 53 No. 80-284 local 13,denta.clinicaodontologica@hotmail.com,Privada,Consulta Externa,ODONTOPEDIATRÍA,11.0028206,-74.8159885
4919,BARRANQUILLA,DENTA CLINICA ODONTOLOGICA ESPECIALIZADA S.A.S.,CRA. 53 No. 80-284 local 13,denta.clinicaodontologica@hotmail.com,Privada,Consulta Externa,CIRUGÍA MAXILOFACIAL,11.0134441,-74.83682280000001
4920,BARRANQUILLA,INSTITUTO MEDICO DE TERAPIA CELULAR SUIZA VIDA PLENA,CR 50 N° 82 - 59,andrearianovives@gmail.com,Privada,Apoyo Diagnóstico y Complementación Terapéutica,SERVICIO FARMACÉUTICO,11.0134441,-74.83682280000001
4921,BARRANQUILLA,GENAVIE,CALLE 106 N° 50 - 63 LOCAL 201,andrearianovives@gmail.com,Privada,Apoyo Diagnóstico y Complementación Terapéutica,SERVICIO FARMACÉUTICO,11.0134441,-74.83682280000001
4922,BARRANQUILLA,GENAVIE,CALLE 106 N° 50 - 63 LOCAL 201,andrearianovives@gmail.com,Privada,Consulta Externa,MEDICINA ALTERNATIVA Y COMPLEMENTARIA - HOMEOPÁTICA,11.0134441,-74.83682280000001
4923,BARRANQUILLA,GENAVIE,CALLE 106 N° 50 - 63 LOCAL 201,andrearianovives@gmail.com,Privada,Consulta Externa,MEDICINA ALTERNATIVA Y COMPLEMENTARIA - TRADICIONAL CHINA,11.0028206,-74.8159885
4924,BARRANQUILLA,GENAVIE,CALLE 106 N° 50 - 63 LOCAL 201,andrearianovives@gmail.com,Privada,Consulta Externa,MEDICINA ALTERNATIVA Y COMPLEMENTARIA - NEURALTERAPÉUTICA,11.0028206,-74.8159885
4925,BARRANQUILLA,INSTITUTO MEDICO DE TERAPIA CELULAR SUIZA VIDA PLENA,CR 50 N° 82 - 59,andrearianovives@gmail.com,Privada,Consulta Externa,MEDICINA ALTERNATIVA Y COMPLEMENTARIA - HOMEOPÁTICA,11.0028206,-74.8159885
4926,BARRANQUILLA,INSTITUTO MEDICO DE TERAPIA CELULAR SUIZA VIDA PLENA,CR 50 N° 82 - 59,andrearianovives@gmail.com,Privada,Consulta Externa,MEDICINA ALTERNATIVA Y COMPLEMENTARIA - TRADICIONAL CHINA,10.9972318,-74.7950759
4927,BARRANQUILLA,INSTITUTO MEDICO DE TERAPIA CELULAR SUIZA VIDA PLENA,CR 50 N° 82 - 59,andrearianovives@gmail.com,Privada,Consulta Externa,MEDICINA ALTERNATIVA Y COMPLEMENTARIA - NEURALTERAPÉUTICA,10.9972318,-74.7950759
4928,BARRANQUILLA,Fundacion Integral de Rehabilitacion Rehabilitar,Carrera 58 Nº 64 - 138,marllyzsanchez@hotmail.com,Privada,Apoyo Diagnóstico y Complementación Terapéutica,TERAPIA OCUPACIONAL,10.9972318,-74.7950759
4929,BARRANQUILLA,Fundacion Integral de Rehabilitacion Rehabilitar,Carrera 58 Nº 64 - 138,marllyzsanchez@hotmail.com,Privada,Apoyo Diagnóstico y Complementación Terapéutica,FISIOTERAPIA,10.9972318,-74.7950759
4930,BARRANQUILLA,Fundacion Integral de Rehabilitacion Rehabilitar,Carrera 58 Nº 64 - 138,marllyzsanchez@hotmail.com,Privada,Apoyo Diagnóstico y Complementación Terapéutica,FONOAUDIOLOGÍA Y/O TERAPIA DEL LENGUAJE,10.9972318,-74.7950759
4931,BARRANQUILLA,Fundacion Integral de Rehabilitacion Rehabilitar,Carrera 58 Nº 64 - 138,marllyzsanchez@hotmail.com,Privada,Consulta Externa,NUTRICIÓN Y DIETÉTICA,10.9896282,-74.8071045
4932,BARRANQUILLA,Fundacion Integral de Rehabilitacion Rehabilitar,Carrera 58 Nº 64 - 138,marllyzsanchez@hotmail.com,Privada,Consulta Externa,PSICOLOGÍA,11.0046566,-74.8188229
4933,BARRANQUILLA,VALLE CALDERON HERNAN LENIN,CALLE 70-B # 41-94 EDIFICIO CLÍNICA LA ASUNCION TERCER PISO,hernan8429@gmail.com,Privada,Consulta Externa,GINECOBSTETRICIA,11.002849,-74.8145019
4934,BARRANQUILLA,SANDRA VERONICA FARIÑA,CR 50 No 84 - 110 CONSULTORIO 2B EDIFICIO LAURA,rehabilitacionvascular2012@hotmail.com,Privada,Consulta Externa,OTRAS CONSULTAS DE ESPECIALIDAD,11.0041072,-74.80698129999999
4935,BARRANQUILLA,EDWIN ENRIQUE TENORIO JIMENEZ,CARRERA 50 No 80 - 260,centroderecepcion.genetica@gmail.com,Privada,Apoyo Diagnóstico y Complementación Terapéutica,TOMA DE MUESTRAS DE LABORATORIO CLÍNICO,10.9548531,-74.796825
4936,BARRANQUILLA,DIANELLYS TATIANA VILLARREAL PEDRAZA,KRA 59 No 79 - 40,dianellysvillarreal0227@hotmail.com,Privada,Apoyo Diagnóstico y Complementación Terapéutica,FISIOTERAPIA,10.9548531,-74.796825
4937,BARRANQUILLA,CENTRO DE REHABILITACION Y EDUCACION ESPECIAL MEJORA IPS S.A.S.,CALLE 45 No.14-59,administracion@mejoraips.com,Privada,Apoyo Diagnóstico y Complementación Terapéutica,TERAPIA OCUPACIONAL,10.9548531,-74.796825
4938,BARRANQUILLA,CENTRO DE REHABILITACION Y EDUCACION ESPECIAL MEJORA IPS S.A.S.,CALLE 45 No.14-59,administracion@mejoraips.com,Privada,Apoyo Diagnóstico y Complementación Terapéutica,FISIOTERAPIA,10.9548531,-74.796825
4939,BARRANQUILLA,CENTRO DE REHABILITACION Y EDUCACION ESPECIAL MEJORA IPS S.A.S.,CALLE 45 No.14-59,administracion@mejoraips.com,Privada,Apoyo Diagnóstico y Complementación Terapéutica,FONOAUDIOLOGÍA Y/O TERAPIA DEL LENGUAJE,10.9548531,-74.796825
4940,BARRANQUILLA,CENTRO DE REHABILITACION Y EDUCACION ESPECIAL MEJORA IPS S.A.S.,CALLE 45 No.14-59,administracion@mejoraips.com,Privada,Consulta Externa,MEDICINA GENERAL,10.9952878,-74.80039699999999
4941,BARRANQUILLA,CENTRO DE REHABILITACION Y EDUCACION ESPECIAL MEJORA IPS S.A.S.,CALLE 45 No.14-59,administracion@mejoraips.com,Privada,Consulta Externa,PSICOLOGÍA,10.9952878,-74.80039699999999
4942,BARRANQUILLA,ips vision cairbe e.i s.a.s,CARRERA 50 # 68-55,edithduran2015@gmail.com,Privada,Apoyo Diagnóstico y Complementación Terapéutica,TERAPIA OCUPACIONAL,10.9952878,-74.80039699999999
4943,BARRANQUILLA,ips vision cairbe e.i s.a.s,CARRERA 50 # 68-55,edithduran2015@gmail.com,Privada,Apoyo Diagnóstico y Complementación Terapéutica,FONOAUDIOLOGÍA Y/O TERAPIA DEL LENGUAJE,10.9952878,-74.80039699999999
4944,BARRANQUILLA,ips vision cairbe e.i s.a.s,CARRERA 50 # 68-55,edithduran2015@gmail.com,Privada,Consulta Externa,OPTOMETRÍA,11.0128626,-74.8134156
4945,BARRANQUILLA,ips vision cairbe e.i s.a.s,CARRERA 50 # 68-55,edithduran2015@gmail.com,Privada,Consulta Externa,PSICOLOGÍA,11.0128626,-74.8134156
4946,BARRANQUILLA,Centro Neuroconductual Del Caribe S.A.S,Cra 64 No 85- 35,neurocaribe@gmail.com,Privada,Apoyo Diagnóstico y Complementación Terapéutica,TERAPIA OCUPACIONAL,11.0128626,-74.8134156
4947,BARRANQUILLA,Centro Neuroconductual Del Caribe S.A.S,Cra 64 No 85- 35,neurocaribe@gmail.com,Privada,Apoyo Diagnóstico y Complementación Terapéutica,FISIOTERAPIA,11.0128626,-74.8134156
4948,BARRANQUILLA,Centro Neuroconductual Del Caribe S.A.S,Cra 64 No 85- 35,neurocaribe@gmail.com,Privada,Apoyo Diagnóstico y Complementación Terapéutica,FONOAUDIOLOGÍA Y/O TERAPIA DEL LENGUAJE,11.0018975,-74.8221776
4949,BARRANQUILLA,Centro Neuroconductual Del Caribe S.A.S,Cra 64 No 85- 35,neurocaribe@gmail.com,Privada,Consulta Externa,PSICOLOGÍA,11.0018975,-74.8221776
4950,BARRANQUILLA,ESTETIC GROUP LTDA,CARRERA 45 No.85-110,emfgerenciamedica@hotmail.com,Privada,Apoyo Diagnóstico y Complementación Terapéutica,SERVICIO FARMACÉUTICO,11.0018975,-74.8221776
4951,BARRANQUILLA,ESTETIC GROUP LTDA,CARRERA 45 No.85-110,emfgerenciamedica@hotmail.com,Privada,Consulta Externa,CIRUGÍA GENERAL,11.0018975,-74.8221776
4952,BARRANQUILLA,ESTETIC GROUP LTDA,CARRERA 45 No.85-110,emfgerenciamedica@hotmail.com,Privada,Consulta Externa,GINECOBSTETRICIA,11.0018975,-74.8221776
4953,BARRANQUILLA,ESTETIC GROUP LTDA,CARRERA 45 No.85-110,emfgerenciamedica@hotmail.com,Privada,Consulta Externa,MEDICINA GENERAL,11.0018975,-74.8221776
4954,BARRANQUILLA,ESTETIC GROUP LTDA,CARRERA 45 No.85-110,emfgerenciamedica@hotmail.com,Privada,Consulta Externa,NUTRICIÓN Y DIETÉTICA,11.0018975,-74.8221776
4955,BARRANQUILLA,ESTETIC GROUP LTDA,CARRERA 45 No.85-110,emfgerenciamedica@hotmail.com,Privada,Consulta Externa,CIRUGÍA PLÁSTICA Y ESTÉTICA,11.0018975,-74.8221776
4956,BARRANQUILLA,ESTETIC GROUP LTDA,CARRERA 45 No.85-110,emfgerenciamedica@hotmail.com,Privada,Consulta Externa,MEDICINA DEL TRABAJO Y MEDICINA LABORAL,11.0018975,-74.8221776
